Date,daily_crashes,persons_injured,persons_killed,ped_injured,cyc_injured,motorist_injured,city_daily_volume,city_seg_count,vol_M,temp_F,precip_mm,year,month,dow_num,day_of_week,is_weekend,injury_rate,total_inj_by_type
2018-04-11,612,156.0,0.0,25,7,124,38671.0,4,0.038671,39.8,0.1,2018,4,2,Wednesday,0,0.2549019607843137,156
2018-04-12,610,148.0,0.0,24,12,112,25221.0,18,0.025221,48.7,0.3,2018,4,3,Thursday,0,0.24262295081967214,148
2018-04-13,755,185.0,0.0,34,12,139,13633.0,4,0.013633,65.9,0.3,2018,4,4,Friday,0,0.24503311258278146,185
2018-04-14,624,213.0,0.0,27,17,169,11258.0,4,0.011258,63.1,0.0,2018,4,5,Saturday,1,0.34134615384615385,213
2018-04-15,510,153.0,0.0,34,8,111,8528.0,4,0.008528,41.3,5.9,2018,4,6,Sunday,1,0.3,153
2018-04-16,741,172.0,1.0,40,8,124,11528.0,4,0.011528,48.7,45.7,2018,4,0,Monday,0,0.2321187584345479,172
2018-04-17,600,147.0,0.0,20,9,118,12039.0,4,0.012039,42.4,0.2,2018,4,1,Tuesday,0,0.245,147
2018-04-18,662,128.0,1.0,20,10,100,12316.0,4,0.012316,43.4,0.0,2018,4,2,Wednesday,0,0.1933534743202417,130
2018-04-19,706,145.0,0.0,40,14,92,12253.0,4,0.012253,43.5,6.9,2018,4,3,Thursday,0,0.20538243626062322,146
2018-04-20,707,185.0,1.0,21,14,151,12759.0,4,0.012759,41.7,0.0,2018,4,4,Friday,0,0.26166902404526166,186
2018-04-21,584,167.0,1.0,19,11,137,9524.0,4,0.009524,46.9,0.0,2018,4,5,Saturday,1,0.285958904109589,167
2018-04-22,568,174.0,0.0,17,19,138,9141.0,4,0.009141,49.4,0.0,2018,4,6,Sunday,1,0.30633802816901406,174
2018-04-23,675,180.0,4.0,27,17,135,10272.0,4,0.010272,48.8,0.0,2018,4,0,Monday,0,0.26666666666666666,179
2018-04-24,671,165.0,1.0,31,10,124,11643.0,4,0.011643,51.4,2.2,2018,4,1,Tuesday,0,0.2459016393442623,165
2018-04-25,626,149.0,0.0,26,10,113,11170.0,4,0.01117,54.1,20.2,2018,4,2,Wednesday,0,0.2380191693290735,149
2018-04-26,729,193.0,0.0,37,11,144,12412.0,4,0.012412,58.5,1.2,2018,4,3,Thursday,0,0.26474622770919065,192
2018-04-27,690,131.0,2.0,17,7,107,11547.0,4,0.011547,51.6,4.0,2018,4,4,Friday,0,0.18985507246376812,131
2018-04-28,604,157.0,1.0,23,6,126,9611.0,4,0.009611,52.1,3.0,2018,4,5,Saturday,1,0.2599337748344371,155
2018-04-29,505,157.0,2.0,21,10,127,8682.0,4,0.008682,51.1,1.7,2018,4,6,Sunday,1,0.3108910891089109,158
2018-04-30,656,176.0,0.0,24,14,138,11411.0,4,0.011411,46.7,1.0,2018,4,0,Monday,0,0.2682926829268293,176
2018-05-01,713,164.0,2.0,29,24,111,17954.0,5,0.017954,58.8,0.0,2018,5,1,Tuesday,0,0.2300140252454418,164
2018-05-02,792,177.0,0.0,31,19,127,15452.0,4,0.015452,69.5,0.0,2018,5,2,Wednesday,0,0.22348484848484848,177
2018-05-03,790,200.0,1.0,32,25,143,18134.0,4,0.018134,73.3,0.0,2018,5,3,Thursday,0,0.25316455696202533,200
2018-05-04,723,193.0,1.0,23,14,156,20637.0,4,0.020637,72.9,0.0,2018,5,4,Friday,0,0.2669432918395574,193
2018-05-05,602,191.0,0.0,21,20,150,17649.0,4,0.017649,65.5,0.0,2018,5,5,Saturday,1,0.31727574750830567,191
2018-05-06,495,156.0,0.0,15,7,134,14683.0,4,0.014683,59.8,0.8,2018,5,6,Sunday,1,0.3151515151515151,156
2018-05-07,695,194.0,1.0,35,10,149,25115.0,13,0.025115,60.4,0.1,2018,5,0,Monday,0,0.27913669064748203,194
2018-05-08,736,211.0,0.0,44,15,151,25031.0,4,0.025031,57.8,0.0,2018,5,1,Tuesday,0,0.2866847826086957,210
2018-05-09,711,159.0,0.0,21,18,119,25961.0,4,0.025961,58.5,0.0,2018,5,2,Wednesday,0,0.22362869198312235,158
2018-05-10,663,205.0,0.0,38,12,155,25128.0,4,0.025128,57.5,2.0,2018,5,3,Thursday,0,0.3092006033182504,205
2018-05-11,805,222.0,0.0,40,21,161,48322.0,5,0.048322,63.5,0.0,2018,5,4,Friday,0,0.27577639751552796,222
2018-05-12,602,150.0,0.0,24,8,118,44127.0,4,0.044127,56.5,8.2,2018,5,5,Saturday,1,0.24916943521594684,150
2018-05-13,529,191.0,0.0,36,7,148,37790.0,4,0.03779,53.1,6.3,2018,5,6,Sunday,1,0.3610586011342155,191
2018-05-14,689,174.0,0.0,23,16,136,44155.0,4,0.044155,57.7,5.1,2018,5,0,Monday,0,0.2525399129172714,175
2018-05-15,778,183.0,0.0,31,12,140,45301.0,4,0.045301,71.1,2.9,2018,5,1,Tuesday,0,0.2352185089974293,183
2018-05-16,686,167.0,0.0,36,8,123,41312.0,4,0.041312,60.6,11.3,2018,5,2,Wednesday,0,0.2434402332361516,167
2018-05-17,732,204.0,0.0,40,8,159,46780.0,4,0.04678,61.0,16.1,2018,5,3,Thursday,0,0.2786885245901639,207
2018-05-18,616,144.0,2.0,15,19,110,25523.0,6,0.025523,60.2,0.0,2018,5,4,Friday,0,0.23376623376623376,144
2018-05-19,583,177.0,0.0,28,11,137,11100.0,3,0.0111,54.4,16.7,2018,5,5,Saturday,1,0.30360205831903947,176
2018-05-20,578,168.0,0.0,20,13,135,10830.0,3,0.01083,70.1,2.6,2018,5,6,Sunday,1,0.2906574394463668,168
2018-05-21,626,195.0,1.0,40,21,134,48272.0,4,0.048272,64.4,0.0,2018,5,0,Monday,0,0.31150159744408945,195
2018-05-22,689,148.0,0.0,29,11,108,37370.0,7,0.03737,59.6,4.6,2018,5,1,Tuesday,0,0.21480406386066764,148
2018-05-23,729,239.0,0.0,32,19,188,36624.0,3,0.036624,67.2,4.7,2018,5,2,Wednesday,0,0.3278463648834019,239
2018-05-24,770,215.0,1.0,38,24,153,37084.0,3,0.037084,69.4,0.0,2018,5,3,Thursday,0,0.2792207792207792,215
2018-05-25,799,210.0,0.0,29,21,160,36490.0,3,0.03649,72.8,0.0,2018,5,4,Friday,0,0.26282853566958697,210
2018-05-26,601,225.0,2.0,22,15,188,28243.0,3,0.028243,75.0,3.9,2018,5,5,Saturday,1,0.37437603993344426,225
2018-05-27,487,167.0,1.0,14,9,144,22995.0,3,0.022995,62.1,16.9,2018,5,6,Sunday,1,0.34291581108829566,167
2018-05-28,409,164.0,1.0,17,15,132,23748.0,3,0.023748,60.0,0.0,2018,5,0,Monday,0,0.40097799511002447,164
2018-05-29,809,168.0,1.0,21,18,127,41710.0,5,0.04171,72.4,0.0,2018,5,1,Tuesday,0,0.207663782447466,166
2018-05-30,708,152.0,0.0,27,19,105,35809.0,4,0.035809,65.6,0.0,2018,5,2,Wednesday,0,0.21468926553672316,151
2018-05-31,698,154.0,0.0,30,9,115,47682.0,4,0.047682,64.6,3.5,2018,5,3,Thursday,0,0.22063037249283668,154
2018-06-01,751,167.0,0.0,32,15,120,52429.0,4,0.052429,69.0,7.6,2018,6,4,Friday,0,0.22237017310252996,167
2018-06-02,622,186.0,0.0,29,20,136,66832.0,5,0.066832,74.2,2.4,2018,6,5,Saturday,1,0.2990353697749196,185
2018-06-03,525,151.0,0.0,20,15,116,58279.0,4,0.058279,61.0,10.1,2018,6,6,Sunday,1,0.2876190476190476,151
2018-06-04,698,157.0,0.0,23,16,119,50441.0,9,0.050441,59.6,6.9,2018,6,0,Monday,0,0.22492836676217765,158
2018-06-05,688,178.0,1.0,29,21,128,50887.0,4,0.050887,64.6,0.4,2018,6,1,Tuesday,0,0.25872093023255816,178
2018-06-06,651,169.0,0.0,19,15,134,51350.0,4,0.05135,62.1,0.6,2018,6,2,Wednesday,0,0.25960061443932414,168
2018-06-07,693,185.0,0.0,19,20,144,52059.0,4,0.052059,61.8,0.2,2018,6,3,Thursday,0,0.26695526695526695,183
2018-06-08,757,198.0,1.0,30,13,155,55188.0,4,0.055188,68.7,0.5,2018,6,4,Friday,0,0.261558784676354,198
2018-06-09,706,197.0,1.0,21,21,155,46078.0,4,0.046078,70.5,0.5,2018,6,5,Saturday,1,0.2790368271954674,197
2018-06-10,533,197.0,0.0,19,12,166,35860.0,4,0.03586,63.8,3.7,2018,6,6,Sunday,1,0.3696060037523452,197
2018-06-11,686,185.0,1.0,19,16,148,47030.0,4,0.04703,61.8,1.7,2018,6,0,Monday,0,0.2696793002915452,183
2018-06-12,720,164.0,1.0,35,15,114,49179.0,4,0.049179,62.2,0.0,2018,6,1,Tuesday,0,0.22777777777777777,164
2018-06-13,706,159.0,0.0,19,17,123,47508.0,4,0.047508,67.9,2.0,2018,6,2,Wednesday,0,0.22521246458923513,159
2018-06-14,833,199.0,1.0,30,23,146,51790.0,4,0.05179,73.1,0.1,2018,6,3,Thursday,0,0.2388955582232893,199
2018-06-15,728,234.0,0.0,27,27,180,53770.0,4,0.05377,67.2,0.0,2018,6,4,Friday,0,0.32142857142857145,234
2018-06-16,677,216.0,1.0,27,21,170,91110.0,9,0.09111,70.3,0.0,2018,6,5,Saturday,1,0.3190546528803545,218
2018-06-17,627,179.0,3.0,18,13,148,90402.0,4,0.090402,73.6,0.0,2018,6,6,Sunday,1,0.28548644338118023,179
2018-06-18,808,247.0,2.0,49,19,179,90854.0,4,0.090854,79.2,0.5,2018,6,0,Monday,0,0.3056930693069307,247
2018-06-19,812,196.0,1.0,37,18,142,97863.0,8,0.097863,79.4,4.0,2018,6,1,Tuesday,0,0.2413793103448276,197
2018-06-20,698,184.0,0.0,23,19,142,101178.0,4,0.101178,72.0,0.4,2018,6,2,Wednesday,0,0.2636103151862464,184
2018-06-21,815,232.0,0.0,40,21,171,101219.0,4,0.101219,73.5,9.0,2018,6,3,Thursday,0,0.2846625766871166,232
2018-06-22,728,184.0,1.0,35,20,129,161406.0,7,0.161406,68.5,0.0,2018,6,4,Friday,0,0.25274725274725274,184
2018-06-23,513,137.0,1.0,20,11,106,168857.0,4,0.168857,65.7,11.0,2018,6,5,Saturday,1,0.26705653021442494,137
2018-06-24,553,164.0,2.0,16,17,131,160284.0,4,0.160284,72.6,4.3,2018,6,6,Sunday,1,0.2965641952983725,164
2018-06-25,733,204.0,1.0,26,18,159,7534.0,3,0.007534,72.0,0.0,2018,6,0,Monday,0,0.2783083219645293,203
2018-06-26,762,233.0,0.0,38,30,164,19564.0,4,0.019564,67.4,0.0,2018,6,1,Tuesday,0,0.30577427821522307,232
2018-06-27,540,142.0,0.0,24,10,108,18181.0,4,0.018181,68.2,6.5,2018,6,2,Wednesday,0,0.26296296296296295,142
2018-06-28,737,183.0,1.0,26,6,150,18466.0,4,0.018466,74.2,17.6,2018,6,3,Thursday,0,0.24830393487109906,182
2018-06-29,845,226.0,1.0,36,24,166,3017.0,4,0.003017,77.9,0.0,2018,6,4,Friday,0,0.26745562130177514,226
2018-07-16,719,185.0,0.0,27,11,147,14931.0,6,0.014931,80.1,0.4,2018,7,0,Monday,0,0.2573018080667594,185
2018-07-17,680,192.0,0.0,29,14,150,7244.0,7,0.007244,77.8,37.9,2018,7,1,Tuesday,0,0.2823529411764706,193
2018-07-18,688,182.0,0.0,30,22,130,12288.0,4,0.012288,75.6,0.0,2018,7,2,Wednesday,0,0.26453488372093026,182
2018-07-19,739,174.0,1.0,27,29,120,12366.0,4,0.012366,71.9,0.0,2018,7,3,Thursday,0,0.2354533152909337,176
2018-07-20,700,180.0,0.0,24,23,133,11126.0,4,0.011126,71.5,0.0,2018,7,4,Friday,0,0.2571428571428571,180
2018-07-21,622,217.0,1.0,29,26,162,11174.0,4,0.011174,70.1,11.6,2018,7,5,Saturday,1,0.34887459807073956,217
2018-07-22,540,151.0,0.0,17,12,122,10022.0,4,0.010022,74.7,23.0,2018,7,6,Sunday,1,0.2796296296296296,151
2018-07-23,614,161.0,1.0,25,12,125,4860.0,4,0.00486,75.0,15.1,2018,7,0,Monday,0,0.26221498371335505,162
2018-07-24,654,162.0,0.0,21,28,113,4797.0,3,0.004797,76.1,8.2,2018,7,1,Tuesday,0,0.24770642201834864,162
2018-07-25,657,166.0,0.0,30,8,128,4524.0,3,0.004524,73.8,25.6,2018,7,2,Wednesday,0,0.2526636225266362,166
2018-07-26,606,160.0,0.0,21,19,120,5172.0,3,0.005172,76.6,1.8,2018,7,3,Thursday,0,0.264026402640264,160
2018-07-27,753,190.0,1.0,27,14,149,3657.0,3,0.003657,77.3,4.0,2018,7,4,Friday,0,0.25232403718459495,190
2018-07-28,637,172.0,0.0,14,19,139,3113.0,2,0.003113,76.1,2.5,2018,7,5,Saturday,1,0.27001569858712715,172
2018-07-29,463,163.0,0.0,23,20,119,3181.0,2,0.003181,74.9,0.0,2018,7,6,Sunday,1,0.35205183585313177,162
2018-07-30,580,167.0,0.0,28,16,123,3713.0,3,0.003713,73.1,0.9,2018,7,0,Monday,0,0.28793103448275864,167
2018-07-31,709,187.0,0.0,17,25,145,10172.0,6,0.010172,73.0,0.0,2018,7,1,Tuesday,0,0.2637517630465444,187
2018-08-01,660,176.0,2.0,18,15,143,12410.0,4,0.01241,77.5,7.0,2018,8,2,Wednesday,0,0.26666666666666666,176
2018-08-02,722,193.0,1.0,34,24,135,12782.0,4,0.012782,78.5,5.9,2018,8,3,Thursday,0,0.2673130193905817,193
2018-08-03,749,232.0,1.0,28,30,174,11888.0,4,0.011888,77.5,5.1,2018,8,4,Friday,0,0.3097463284379172,232
2018-08-04,605,193.0,0.0,17,14,162,10821.0,3,0.010821,77.2,29.6,2018,8,5,Saturday,1,0.31900826446280994,193
2018-08-05,573,192.0,1.0,26,16,150,9959.0,3,0.009959,79.9,0.0,2018,8,6,Sunday,1,0.33507853403141363,192
2018-08-06,632,177.0,1.0,18,21,138,11648.0,6,0.011648,81.9,0.0,2018,8,0,Monday,0,0.2800632911392405,177
2018-08-07,658,171.0,0.0,32,25,114,13153.0,4,0.013153,80.0,1.7,2018,8,1,Tuesday,0,0.25987841945288753,171
2018-08-08,656,162.0,0.0,24,16,122,12271.0,4,0.012271,79.2,7.1,2018,8,2,Wednesday,0,0.24695121951219512,162
2018-08-09,709,187.0,0.0,32,20,138,10603.0,3,0.010603,79.7,1.7,2018,8,3,Thursday,0,0.2637517630465444,190
2018-08-10,707,186.0,1.0,27,23,135,4091.0,3,0.004091,77.7,0.2,2018,8,4,Friday,0,0.26308345120226306,185
2018-08-20,562,144.0,2.0,16,19,109,9707.0,3,0.009707,69.5,1.2,2018,8,0,Monday,0,0.25622775800711745,144
2018-08-21,580,164.0,0.0,26,35,103,10419.0,3,0.010419,70.8,3.2,2018,8,1,Tuesday,0,0.2827586206896552,164
2018-08-22,599,166.0,1.0,29,19,118,9652.0,3,0.009652,75.7,11.3,2018,8,2,Wednesday,0,0.27712854757929883,166
2018-08-23,610,187.0,0.0,24,23,140,5350.0,2,0.00535,70.5,1.0,2018,8,3,Thursday,0,0.30655737704918035,187
2018-08-24,681,215.0,0.0,20,35,160,299.0,2,0.000299,70.5,0.0,2018,8,4,Friday,0,0.315712187958884,215
2018-09-05,768,193.0,1.0,33,16,144,488.0,1,0.000488,79.4,0.0,2018,9,2,Wednesday,0,0.2513020833333333,193
2018-09-06,822,224.0,1.0,36,17,171,445.0,1,0.000445,80.5,2.6,2018,9,3,Thursday,0,0.2725060827250608,224
2018-09-07,671,182.0,0.0,26,16,140,753.0,1,0.000753,73.7,6.0,2018,9,4,Friday,0,0.27123695976154993,182
2018-09-08,568,180.0,0.0,29,19,132,26229.0,3,0.026229,66.5,7.4,2018,9,5,Saturday,1,0.31690140845070425,180
2018-09-09,556,168.0,1.0,18,7,143,24192.0,2,0.024192,59.5,20.1,2018,9,6,Sunday,1,0.302158273381295,168
2018-09-10,650,201.0,2.0,39,13,149,27139.0,2,0.027139,60.8,26.6,2018,9,0,Monday,0,0.30923076923076925,201
2018-09-11,544,189.0,1.0,24,15,149,42189.0,4,0.042189,69.8,11.1,2018,9,1,Tuesday,0,0.3474264705882353,188
2018-09-12,783,203.0,0.0,37,11,155,60896.0,3,0.060896,73.2,13.4,2018,9,2,Wednesday,0,0.25925925925925924,203
2018-09-13,718,181.0,1.0,25,18,138,67928.0,3,0.067928,72.5,38.5,2018,9,3,Thursday,0,0.2520891364902507,181
2018-09-14,684,198.0,1.0,32,18,148,72657.0,4,0.072657,70.9,1.0,2018,9,4,Friday,0,0.2894736842105263,198
2018-09-15,596,202.0,1.0,19,21,162,70919.0,4,0.070919,70.4,0.2,2018,9,5,Saturday,1,0.3389261744966443,202
2018-09-16,597,180.0,1.0,32,15,133,59723.0,3,0.059723,71.1,0.0,2018,9,6,Sunday,1,0.3015075376884422,180
2018-09-17,673,171.0,2.0,29,19,123,64011.0,3,0.064011,71.7,4.3,2018,9,0,Monday,0,0.2540861812778603,171
2018-09-18,740,201.0,1.0,42,18,141,63201.0,3,0.063201,73.0,27.7,2018,9,1,Tuesday,0,0.2716216216216216,201
2018-09-19,519,142.0,0.0,27,21,93,60869.0,3,0.060869,72.3,0.8,2018,9,2,Wednesday,0,0.27360308285163776,141
2018-09-20,659,167.0,3.0,23,25,119,68519.0,3,0.068519,67.1,3.5,2018,9,3,Thursday,0,0.2534142640364188,167
2018-09-21,715,200.0,1.0,28,23,146,71732.0,3,0.071732,69.7,0.0,2018,9,4,Friday,0,0.27972027972027974,197
2018-09-22,562,204.0,2.0,32,19,153,66717.0,3,0.066717,68.6,4.2,2018,9,5,Saturday,1,0.36298932384341637,204
2018-09-23,475,132.0,0.0,21,16,95,54551.0,3,0.054551,62.0,3.1,2018,9,6,Sunday,1,0.27789473684210525,132
2018-09-24,594,141.0,0.0,24,21,96,60931.0,3,0.060931,62.6,0.2,2018,9,0,Monday,0,0.23737373737373738,141
2018-09-25,715,202.0,2.0,48,13,141,43792.0,3,0.043792,65.6,52.9,2018,9,1,Tuesday,0,0.28251748251748254,202
2018-09-26,755,227.0,0.0,35,19,173,34544.0,5,0.034544,73.7,10.3,2018,9,2,Wednesday,0,0.30066225165562915,227
2018-09-27,672,161.0,2.0,25,18,118,39875.0,5,0.039875,65.5,4.0,2018,9,3,Thursday,0,0.23958333333333334,161
2018-09-28,712,182.0,0.0,38,20,124,43222.0,4,0.043222,62.1,37.6,2018,9,4,Friday,0,0.2556179775280899,182
2018-09-29,604,196.0,0.0,30,24,142,29043.0,5,0.029043,63.9,0.0,2018,9,5,Saturday,1,0.32450331125827814,196
2018-09-30,510,161.0,3.0,18,18,126,21191.0,4,0.021191,61.3,0.0,2018,9,6,Sunday,1,0.3156862745098039,162
2018-10-01,583,140.0,0.0,21,13,107,87920.0,7,0.08792,67.8,0.4,2018,10,0,Monday,0,0.24013722126929674,141
2018-10-02,613,141.0,2.0,26,15,100,99220.0,4,0.09922,69.1,27.4,2018,10,1,Tuesday,0,0.2300163132137031,141
2018-10-03,778,217.0,1.0,29,18,170,94877.0,4,0.094877,69.2,0.1,2018,10,2,Wednesday,0,0.27892030848329047,217
2018-10-04,717,196.0,0.0,42,18,137,68889.0,4,0.068889,68.9,1.7,2018,10,3,Thursday,0,0.2733612273361227,197
2018-10-05,796,215.0,1.0,37,20,158,94450.0,4,0.09445,63.6,0.0,2018,10,4,Friday,0,0.2701005025125628,215
2018-10-06,544,148.0,1.0,22,8,118,102718.0,4,0.102718,65.8,0.7,2018,10,5,Saturday,1,0.27205882352941174,148
2018-10-07,529,214.0,1.0,23,17,174,93037.0,4,0.093037,72.2,0.1,2018,10,6,Sunday,1,0.4045368620037807,214
2018-10-08,501,146.0,0.0,16,20,110,89505.0,4,0.089505,66.4,0.7,2018,10,0,Monday,0,0.29141716566866266,146
2018-10-09,628,152.0,0.0,26,17,109,98168.0,4,0.098168,71.0,0.6,2018,10,1,Tuesday,0,0.24203821656050956,152
2018-10-10,708,179.0,1.0,36,13,130,103039.0,4,0.103039,72.0,0.6,2018,10,2,Wednesday,0,0.2528248587570621,179
2018-10-11,741,166.0,2.0,40,10,116,98116.0,4,0.098116,72.4,11.8,2018,10,3,Thursday,0,0.22402159244264508,166
2018-10-12,830,205.0,0.0,34,25,146,88078.0,7,0.088078,60.3,7.2,2018,10,4,Friday,0,0.2469879518072289,205
2018-10-13,577,154.0,0.0,25,11,118,180026.0,4,0.180026,51.8,3.7,2018,10,5,Saturday,1,0.2668977469670711,154
2018-10-14,516,158.0,1.0,12,19,128,173069.0,4,0.173069,51.5,0.0,2018,10,6,Sunday,1,0.3062015503875969,159
2018-10-15,692,189.0,1.0,39,21,126,152953.0,4,0.152953,60.1,6.1,2018,10,0,Monday,0,0.273121387283237,186
2018-10-16,688,174.0,0.0,26,7,141,161657.0,4,0.161657,53.0,1.7,2018,10,1,Tuesday,0,0.25290697674418605,174
2018-10-17,699,200.0,0.0,47,13,140,156120.0,4,0.15612,52.6,0.1,2018,10,2,Wednesday,0,0.2861230329041488,200
2018-10-18,735,196.0,2.0,38,14,144,153892.0,4,0.153892,45.2,0.0,2018,10,3,Thursday,0,0.26666666666666666,196
2018-10-19,787,197.0,1.0,40,11,146,202109.0,5,0.202109,48.9,0.4,2018,10,4,Friday,0,0.2503176620076239,197
2018-10-20,629,205.0,1.0,23,13,169,172000.0,4,0.172,56.0,2.6,2018,10,5,Saturday,1,0.32591414944356123,205
2018-10-21,593,202.0,1.0,29,17,156,171127.0,4,0.171127,45.3,0.4,2018,10,6,Sunday,1,0.3406408094435076,202
2018-10-22,650,151.0,0.0,25,21,105,157584.0,4,0.157584,44.7,0.0,2018,10,0,Monday,0,0.2323076923076923,151
2018-10-23,681,164.0,0.0,42,16,106,164620.0,4,0.16462,52.5,0.2,2018,10,1,Tuesday,0,0.24082232011747431,164
2018-10-24,719,194.0,0.0,32,19,143,151929.0,4,0.151929,48.6,0.0,2018,10,2,Wednesday,0,0.2698191933240612,194
2018-10-25,763,188.0,0.0,40,15,133,157483.0,4,0.157483,44.2,0.0,2018,10,3,Thursday,0,0.24639580602883354,188
2018-10-26,747,177.0,0.0,33,15,129,168512.0,4,0.168512,44.0,0.0,2018,10,4,Friday,0,0.23694779116465864,177
2018-10-27,757,233.0,1.0,44,5,183,59126.0,4,0.059126,48.1,44.8,2018,10,5,Saturday,1,0.30779392338177014,232
2018-10-28,556,181.0,0.0,17,16,148,51145.0,4,0.051145,48.9,1.3,2018,10,6,Sunday,1,0.3255395683453237,181
2018-10-29,696,185.0,0.0,33,16,136,51682.0,4,0.051682,51.0,2.1,2018,10,0,Monday,0,0.26580459770114945,185
2018-10-30,721,193.0,0.0,39,15,139,54623.0,4,0.054623,46.3,0.0,2018,10,1,Tuesday,0,0.26768377253814146,193
2018-10-31,646,196.0,2.0,35,18,143,35887.0,4,0.035887,52.2,0.0,2018,10,2,Wednesday,0,0.30340557275541796,196
2018-11-01,696,171.0,0.0,41,13,115,43100.0,8,0.0431,59.8,0.1,2018,11,3,Thursday,0,0.24568965517241378,169
2018-11-02,746,228.0,1.0,35,17,176,85311.0,4,0.085311,66.6,9.0,2018,11,4,Friday,0,0.30563002680965146,228
2018-11-03,656,186.0,2.0,31,14,141,101806.0,5,0.101806,57.0,8.1,2018,11,5,Saturday,1,0.28353658536585363,186
2018-11-04,502,146.0,0.0,34,6,106,49380.0,4,0.04938,46.2,0.0,2018,11,6,Sunday,1,0.2908366533864542,146
2018-11-05,759,195.0,1.0,58,7,130,51525.0,4,0.051525,50.2,5.9,2018,11,0,Monday,0,0.25691699604743085,195
2018-11-06,679,217.0,0.0,50,13,154,52438.0,4,0.052438,54.0,14.0,2018,11,1,Tuesday,0,0.31958762886597936,217
2018-11-07,696,224.0,3.0,46,22,153,56284.0,4,0.056284,55.3,0.0,2018,11,2,Wednesday,0,0.3218390804597701,221
2018-11-08,631,136.0,1.0,24,16,96,54763.0,4,0.054763,48.8,0.0,2018,11,3,Thursday,0,0.21553090332805072,136
2018-11-09,867,231.0,0.0,81,16,134,44196.0,4,0.044196,45.4,14.5,2018,11,4,Friday,0,0.2664359861591695,231
2018-11-10,606,155.0,4.0,23,5,127,36937.0,4,0.036937,43.3,1.1,2018,11,5,Saturday,1,0.25577557755775576,155
2018-11-11,500,135.0,1.0,21,10,104,35035.0,4,0.035035,38.0,0.0,2018,11,6,Sunday,1,0.27,135
2018-11-12,497,136.0,1.0,30,10,96,39200.0,4,0.0392,40.5,0.1,2018,11,0,Monday,0,0.27364185110663986,136
2018-11-13,754,162.0,0.0,35,9,118,41663.0,4,0.041663,46.3,19.2,2018,11,1,Tuesday,0,0.21485411140583555,162
2018-11-14,688,171.0,0.0,36,4,131,43831.0,4,0.043831,37.2,0.0,2018,11,2,Wednesday,0,0.24854651162790697,171
2018-11-15,1065,228.0,2.0,48,4,176,19796.0,4,0.019796,33.1,21.1,2018,11,3,Thursday,0,0.2140845070422535,228
2018-11-16,720,168.0,0.0,40,9,119,27084.0,4,0.027084,39.3,11.0,2018,11,4,Friday,0,0.23333333333333334,168
2018-11-17,559,159.0,1.0,21,10,124,38763.0,4,0.038763,39.9,0.0,2018,11,5,Saturday,1,0.2844364937388193,155
2018-11-18,470,119.0,0.0,19,11,89,32754.0,4,0.032754,39.1,1.1,2018,11,6,Sunday,1,0.2531914893617021,119
2018-11-19,697,168.0,0.0,38,13,117,48255.0,5,0.048255,44.1,0.0,2018,11,0,Monday,0,0.24103299856527977,168
2018-11-20,695,158.0,0.0,32,8,118,41097.0,4,0.041097,42.3,0.6,2018,11,1,Tuesday,0,0.2273381294964029,158
2018-11-21,732,165.0,1.0,32,10,123,7164.0,1,0.007164,37.7,0.2,2018,11,2,Wednesday,0,0.22540983606557377,165
2018-12-05,652,168.0,0.0,37,8,123,3135.0,1,0.003135,30.1,0.0,2018,12,2,Wednesday,0,0.25766871165644173,168
2018-12-06,681,188.0,0.0,36,10,142,3011.0,1,0.003011,33.0,0.0,2018,12,3,Thursday,0,0.27606461086637296,188
2018-12-07,705,196.0,1.0,43,4,149,2726.0,1,0.002726,33.0,0.0,2018,12,4,Friday,0,0.27801418439716313,196
2018-12-08,652,154.0,0.0,28,5,121,2144.0,1,0.002144,28.5,0.0,2018,12,5,Saturday,1,0.2361963190184049,154
2018-12-09,465,128.0,0.0,20,2,106,1895.0,1,0.001895,29.5,0.0,2018,12,6,Sunday,1,0.2752688172043011,128
2018-12-10,651,159.0,3.0,47,7,105,2916.0,1,0.002916,30.8,0.0,2018,12,0,Monday,0,0.24423963133640553,159
2018-12-11,707,172.0,1.0,44,12,116,3123.0,1,0.003123,30.5,0.0,2018,12,1,Tuesday,0,0.24328147100424327,172
2018-12-17,689,169.0,1.0,37,8,124,19818.0,6,0.019818,39.6,1.6,2018,12,0,Monday,0,0.24528301886792453,169
2018-12-18,731,186.0,2.0,47,8,132,25015.0,4,0.025015,32.2,0.0,2018,12,1,Tuesday,0,0.25444596443228457,187
2018-12-19,749,202.0,1.0,47,9,146,25743.0,4,0.025743,30.8,0.0,2018,12,2,Wednesday,0,0.2696929238985314,202
2018-12-20,806,273.0,1.0,106,6,161,27384.0,4,0.027384,37.4,6.9,2018,12,3,Thursday,0,0.3387096774193548,273
2018-12-21,782,207.0,0.0,72,12,123,40529.0,7,0.040529,54.0,43.2,2018,12,4,Friday,0,0.2647058823529412,207
2018-12-22,568,172.0,0.0,35,7,128,34159.0,3,0.034159,44.4,3.0,2018,12,5,Saturday,1,0.3028169014084507,170
2018-12-23,505,148.0,0.0,21,12,115,27589.0,3,0.027589,37.3,0.0,2018,12,6,Sunday,1,0.29306930693069305,148
2018-12-24,580,176.0,0.0,37,7,132,26721.0,3,0.026721,37.5,2.4,2018,12,0,Monday,0,0.30344827586206896,176
