Date,BOROUGH,daily_crashes,persons_injured,persons_killed,ped_injured,cyc_injured,motorist_injured,city_daily_volume,city_seg_count,vol_M,boro_daily_volume,boro_seg_count,temp_F,precip_mm,year,month,dow_num,day_of_week,is_weekend
2012-08-10,BROOKLYN,117,45.0,1.0,7,9,29,18649.0,4,0.018649,,,76.5,8.0,2012,8,4,Friday,0
2012-08-10,MANHATTAN,139,17.0,0.0,8,1,8,18649.0,4,0.018649,,,76.5,8.0,2012,8,4,Friday,0
2012-08-10,QUEENS,126,44.0,0.0,6,3,35,18649.0,4,0.018649,8057.0,2.0,76.5,8.0,2012,8,4,Friday,0
2012-08-10,STATEN ISLAND,37,9.0,0.0,3,1,5,18649.0,4,0.018649,10592.0,2.0,76.5,8.0,2012,8,4,Friday,0
2012-08-11,BRONX,57,14.0,1.0,1,0,13,18847.0,4,0.018847,,,76.8,6.4,2012,8,5,Saturday,1
2012-08-11,BROOKLYN,121,52.0,0.0,4,12,36,18847.0,4,0.018847,,,76.8,6.4,2012,8,5,Saturday,1
2012-08-11,MANHATTAN,108,20.0,0.0,7,3,10,18847.0,4,0.018847,,,76.8,6.4,2012,8,5,Saturday,1
2012-08-11,QUEENS,86,23.0,0.0,5,2,16,18847.0,4,0.018847,9905.0,2.0,76.8,6.4,2012,8,5,Saturday,1
2012-08-11,STATEN ISLAND,18,9.0,0.0,0,0,9,18847.0,4,0.018847,8942.0,2.0,76.8,6.4,2012,8,5,Saturday,1
2012-08-12,BRONX,44,23.0,0.0,2,1,20,13884.0,5,0.013884,,,76.6,3.6,2012,8,6,Sunday,1
2012-08-12,BROOKLYN,105,29.0,0.0,5,7,17,13884.0,5,0.013884,,,76.6,3.6,2012,8,6,Sunday,1
2012-08-12,MANHATTAN,109,31.0,0.0,6,1,24,13884.0,5,0.013884,,,76.6,3.6,2012,8,6,Sunday,1
2012-08-12,QUEENS,112,29.0,0.0,4,5,20,13884.0,5,0.013884,6248.0,2.0,76.6,3.6,2012,8,6,Sunday,1
2012-08-12,STATEN ISLAND,17,5.0,0.0,2,1,2,13884.0,5,0.013884,7636.0,3.0,76.6,3.6,2012,8,6,Sunday,1
2012-08-13,BRONX,57,19.0,0.0,6,0,13,11403.0,4,0.011403,,,75.4,0.0,2012,8,0,Monday,0
2012-08-13,BROOKLYN,128,41.0,0.0,8,5,28,11403.0,4,0.011403,,,75.4,0.0,2012,8,0,Monday,0
2012-08-13,MANHATTAN,85,20.0,0.0,5,4,11,11403.0,4,0.011403,,,75.4,0.0,2012,8,0,Monday,0
2012-08-13,QUEENS,86,23.0,0.0,6,2,15,11403.0,4,0.011403,1857.0,1.0,75.4,0.0,2012,8,0,Monday,0
2012-08-13,STATEN ISLAND,29,3.0,0.0,0,1,2,11403.0,4,0.011403,9546.0,3.0,75.4,0.0,2012,8,0,Monday,0
2012-08-14,BRONX,33,19.0,0.0,3,2,14,13135.0,4,0.013135,,,74.1,6.3,2012,8,1,Tuesday,0
2012-08-14,BROOKLYN,119,36.0,0.0,7,3,26,13135.0,4,0.013135,,,74.1,6.3,2012,8,1,Tuesday,0
2012-08-14,MANHATTAN,129,17.0,0.0,9,5,3,13135.0,4,0.013135,,,74.1,6.3,2012,8,1,Tuesday,0
2012-08-14,QUEENS,94,34.0,0.0,9,2,23,13135.0,4,0.013135,1760.0,1.0,74.1,6.3,2012,8,1,Tuesday,0
2012-08-14,STATEN ISLAND,30,6.0,0.0,0,0,6,13135.0,4,0.013135,11375.0,3.0,74.1,6.3,2012,8,1,Tuesday,0
2012-08-15,BRONX,42,10.0,0.0,3,1,6,10847.0,4,0.010847,,,73.7,20.6,2012,8,2,Wednesday,0
2012-08-15,BROOKLYN,137,38.0,0.0,7,4,27,10847.0,4,0.010847,,,73.7,20.6,2012,8,2,Wednesday,0
2012-08-15,MANHATTAN,127,17.0,0.0,8,3,6,10847.0,4,0.010847,,,73.7,20.6,2012,8,2,Wednesday,0
2012-08-15,QUEENS,118,40.0,0.0,8,2,30,10847.0,4,0.010847,1837.0,1.0,73.7,20.6,2012,8,2,Wednesday,0
2012-08-15,STATEN ISLAND,35,6.0,0.0,2,0,4,10847.0,4,0.010847,9010.0,3.0,73.7,20.6,2012,8,2,Wednesday,0
2012-08-16,BRONX,50,11.0,0.0,2,2,7,11147.0,4,0.011147,,,74.5,0.6,2012,8,3,Thursday,0
2012-08-16,BROOKLYN,147,49.0,0.0,13,12,24,11147.0,4,0.011147,,,74.5,0.6,2012,8,3,Thursday,0
2012-08-16,MANHATTAN,136,21.0,0.0,6,6,9,11147.0,4,0.011147,,,74.5,0.6,2012,8,3,Thursday,0
2012-08-16,QUEENS,102,24.0,0.0,4,1,19,11147.0,4,0.011147,1844.0,1.0,74.5,0.6,2012,8,3,Thursday,0
2012-08-16,STATEN ISLAND,31,12.0,0.0,2,1,9,11147.0,4,0.011147,9303.0,3.0,74.5,0.6,2012,8,3,Thursday,0
2012-08-17,BRONX,57,17.0,0.0,4,4,9,11234.0,4,0.011234,,,75.6,1.8,2012,8,4,Friday,0
2012-08-17,BROOKLYN,130,47.0,0.0,13,9,25,11234.0,4,0.011234,,,75.6,1.8,2012,8,4,Friday,0
2012-08-17,MANHATTAN,128,18.0,0.0,6,5,7,11234.0,4,0.011234,,,75.6,1.8,2012,8,4,Friday,0
2012-08-17,QUEENS,93,34.0,0.0,7,1,26,11234.0,4,0.011234,1953.0,1.0,75.6,1.8,2012,8,4,Friday,0
2012-08-17,STATEN ISLAND,26,2.0,0.0,0,0,2,11234.0,4,0.011234,9281.0,3.0,75.6,1.8,2012,8,4,Friday,0
2012-08-18,BRONX,60,16.0,0.0,4,3,9,10323.0,4,0.010323,,,71.5,11.3,2012,8,5,Saturday,1
2012-08-18,BROOKLYN,120,41.0,0.0,11,3,27,10323.0,4,0.010323,,,71.5,11.3,2012,8,5,Saturday,1
2012-08-18,MANHATTAN,116,21.0,0.0,6,3,12,10323.0,4,0.010323,,,71.5,11.3,2012,8,5,Saturday,1
2012-08-18,QUEENS,96,25.0,0.0,4,2,19,10323.0,4,0.010323,1124.0,1.0,71.5,11.3,2012,8,5,Saturday,1
2012-08-18,STATEN ISLAND,23,4.0,0.0,0,0,4,10323.0,4,0.010323,9199.0,3.0,71.5,11.3,2012,8,5,Saturday,1
2012-08-19,BRONX,50,17.0,0.0,5,1,11,9023.0,4,0.009023,,,68.9,0.0,2012,8,6,Sunday,1
2012-08-19,BROOKLYN,106,37.0,0.0,4,6,27,9023.0,4,0.009023,,,68.9,0.0,2012,8,6,Sunday,1
2012-08-19,MANHATTAN,95,29.0,0.0,11,1,17,9023.0,4,0.009023,,,68.9,0.0,2012,8,6,Sunday,1
2012-08-19,QUEENS,86,20.0,0.0,9,2,9,9023.0,4,0.009023,1500.0,1.0,68.9,0.0,2012,8,6,Sunday,1
2012-08-19,STATEN ISLAND,23,6.0,0.0,0,0,6,9023.0,4,0.009023,7523.0,3.0,68.9,0.0,2012,8,6,Sunday,1
2012-08-20,BRONX,40,11.0,0.0,4,2,5,10420.0,4,0.01042,,,71.5,0.0,2012,8,0,Monday,0
2012-08-20,BROOKLYN,131,46.0,0.0,12,5,29,10420.0,4,0.01042,,,71.5,0.0,2012,8,0,Monday,0
2012-08-20,MANHATTAN,89,12.0,0.0,5,3,4,10420.0,4,0.01042,,,71.5,0.0,2012,8,0,Monday,0
2012-08-20,QUEENS,94,34.0,1.0,2,5,27,10420.0,4,0.01042,1703.0,1.0,71.5,0.0,2012,8,0,Monday,0
2012-08-20,STATEN ISLAND,17,4.0,0.0,1,0,3,10420.0,4,0.01042,8717.0,3.0,71.5,0.0,2012,8,0,Monday,0
2012-08-21,BRONX,44,19.0,2.0,4,2,13,10728.0,4,0.010728,,,72.2,0.0,2012,8,1,Tuesday,0
2012-08-21,BROOKLYN,115,37.0,0.0,10,5,22,10728.0,4,0.010728,,,72.2,0.0,2012,8,1,Tuesday,0
2012-08-21,MANHATTAN,101,23.0,0.0,7,4,12,10728.0,4,0.010728,,,72.2,0.0,2012,8,1,Tuesday,0
2012-08-21,QUEENS,90,16.0,0.0,0,2,14,10728.0,4,0.010728,1683.0,1.0,72.2,0.0,2012,8,1,Tuesday,0
2012-08-21,STATEN ISLAND,25,4.0,0.0,1,0,3,10728.0,4,0.010728,9045.0,3.0,72.2,0.0,2012,8,1,Tuesday,0
2012-08-22,BRONX,45,8.0,0.0,2,2,4,10615.0,4,0.010615,,,73.1,0.1,2012,8,2,Wednesday,0
2012-08-22,BROOKLYN,109,36.0,1.0,7,6,23,10615.0,4,0.010615,,,73.1,0.1,2012,8,2,Wednesday,0
2012-08-22,MANHATTAN,105,19.0,0.0,9,4,6,10615.0,4,0.010615,,,73.1,0.1,2012,8,2,Wednesday,0
2012-08-22,QUEENS,103,49.0,0.0,7,7,35,10615.0,4,0.010615,1593.0,1.0,73.1,0.1,2012,8,2,Wednesday,0
2012-08-22,STATEN ISLAND,30,5.0,0.0,0,2,3,10615.0,4,0.010615,9022.0,3.0,73.1,0.1,2012,8,2,Wednesday,0
2012-08-23,BRONX,51,16.0,0.0,3,0,13,10573.0,4,0.010573,,,73.7,0.0,2012,8,3,Thursday,0
2012-08-23,BROOKLYN,124,30.0,0.0,6,8,16,10573.0,4,0.010573,,,73.7,0.0,2012,8,3,Thursday,0
2012-08-23,MANHATTAN,142,26.0,1.0,15,5,6,10573.0,4,0.010573,,,73.7,0.0,2012,8,3,Thursday,0
2012-08-23,QUEENS,81,51.0,1.0,2,3,46,10573.0,4,0.010573,1688.0,1.0,73.7,0.0,2012,8,3,Thursday,0
2012-08-23,STATEN ISLAND,46,17.0,0.0,3,0,14,10573.0,4,0.010573,8885.0,3.0,73.7,0.0,2012,8,3,Thursday,0
2012-08-24,BRONX,69,24.0,1.0,2,3,19,10162.0,4,0.010162,,,74.5,0.0,2012,8,4,Friday,0
2012-08-24,BROOKLYN,122,37.0,0.0,6,8,23,10162.0,4,0.010162,,,74.5,0.0,2012,8,4,Friday,0
2012-08-24,MANHATTAN,135,18.0,0.0,5,4,9,10162.0,4,0.010162,,,74.5,0.0,2012,8,4,Friday,0
2012-08-24,QUEENS,94,31.0,0.0,4,4,23,10162.0,4,0.010162,1592.0,1.0,74.5,0.0,2012,8,4,Friday,0
2012-08-24,STATEN ISLAND,24,4.0,0.0,0,0,4,10162.0,4,0.010162,8570.0,3.0,74.5,0.0,2012,8,4,Friday,0
2012-08-25,BRONX,53,17.0,0.0,3,2,12,9345.0,4,0.009345,,,74.2,0.4,2012,8,5,Saturday,1
2012-08-25,BROOKLYN,108,29.0,0.0,4,8,17,9345.0,4,0.009345,,,74.2,0.4,2012,8,5,Saturday,1
2012-08-25,MANHATTAN,90,21.0,0.0,4,1,16,9345.0,4,0.009345,,,74.2,0.4,2012,8,5,Saturday,1
2012-08-25,QUEENS,95,30.0,0.0,5,5,20,9345.0,4,0.009345,1100.0,1.0,74.2,0.4,2012,8,5,Saturday,1
2012-08-25,STATEN ISLAND,20,5.0,0.0,1,1,3,9345.0,4,0.009345,8245.0,3.0,74.2,0.4,2012,8,5,Saturday,1
2012-08-26,BRONX,46,25.0,0.0,8,0,17,8787.0,4,0.008787,,,73.0,0.0,2012,8,6,Sunday,1
2012-08-26,BROOKLYN,109,38.0,1.0,5,6,27,8787.0,4,0.008787,,,73.0,0.0,2012,8,6,Sunday,1
2012-08-26,MANHATTAN,93,15.0,0.0,5,1,9,8787.0,4,0.008787,,,73.0,0.0,2012,8,6,Sunday,1
2012-08-26,QUEENS,74,29.0,0.0,3,2,24,8787.0,4,0.008787,1500.0,1.0,73.0,0.0,2012,8,6,Sunday,1
2012-08-26,STATEN ISLAND,17,3.0,0.0,0,0,3,8787.0,4,0.008787,7287.0,3.0,73.0,0.0,2012,8,6,Sunday,1
2012-08-27,BRONX,42,9.0,0.0,5,1,3,11309.0,4,0.011309,,,73.1,5.8,2012,8,0,Monday,0
2012-08-27,BROOKLYN,135,52.0,0.0,11,10,31,11309.0,4,0.011309,,,73.1,5.8,2012,8,0,Monday,0
2012-08-27,MANHATTAN,88,14.0,0.0,5,5,4,11309.0,4,0.011309,,,73.1,5.8,2012,8,0,Monday,0
2012-08-27,QUEENS,114,34.0,0.0,4,1,29,11309.0,4,0.011309,1692.0,1.0,73.1,5.8,2012,8,0,Monday,0
2012-08-27,STATEN ISLAND,36,19.0,2.0,0,1,18,11309.0,4,0.011309,9617.0,3.0,73.1,5.8,2012,8,0,Monday,0
2012-08-28,BRONX,69,15.0,0.0,4,1,10,12444.0,4,0.012444,,,76.7,5.6,2012,8,1,Tuesday,0
2012-08-28,BROOKLYN,151,44.0,0.0,8,4,32,12444.0,4,0.012444,,,76.7,5.6,2012,8,1,Tuesday,0
2012-08-28,MANHATTAN,102,18.0,0.0,7,3,8,12444.0,4,0.012444,,,76.7,5.6,2012,8,1,Tuesday,0
2012-08-28,QUEENS,96,23.0,0.0,6,0,17,12444.0,4,0.012444,1789.0,1.0,76.7,5.6,2012,8,1,Tuesday,0
2012-08-28,STATEN ISLAND,28,4.0,0.0,1,0,3,12444.0,4,0.012444,10655.0,3.0,76.7,5.6,2012,8,1,Tuesday,0
2012-08-29,BRONX,49,6.0,0.0,0,0,6,10522.0,4,0.010522,,,71.7,0.0,2012,8,2,Wednesday,0
2012-08-29,BROOKLYN,115,29.0,0.0,5,5,19,10522.0,4,0.010522,,,71.7,0.0,2012,8,2,Wednesday,0
2012-08-29,MANHATTAN,112,18.0,0.0,4,6,8,10522.0,4,0.010522,,,71.7,0.0,2012,8,2,Wednesday,0
2012-08-29,QUEENS,121,24.0,0.0,3,5,16,10522.0,4,0.010522,1705.0,1.0,71.7,0.0,2012,8,2,Wednesday,0
2012-08-29,STATEN ISLAND,18,4.0,0.0,0,0,4,10522.0,4,0.010522,8817.0,3.0,71.7,0.0,2012,8,2,Wednesday,0
2012-08-30,BRONX,53,15.0,0.0,1,1,13,10694.0,4,0.010694,,,71.9,0.0,2012,8,3,Thursday,0
2012-08-30,BROOKLYN,144,52.0,0.0,13,13,26,10694.0,4,0.010694,,,71.9,0.0,2012,8,3,Thursday,0
2012-08-30,MANHATTAN,123,27.0,0.0,7,7,13,10694.0,4,0.010694,,,71.9,0.0,2012,8,3,Thursday,0
2012-08-30,QUEENS,104,33.0,0.0,9,5,19,10694.0,4,0.010694,1650.0,1.0,71.9,0.0,2012,8,3,Thursday,0
2012-08-30,STATEN ISLAND,39,10.0,0.0,2,0,8,10694.0,4,0.010694,9044.0,3.0,71.9,0.0,2012,8,3,Thursday,0
2012-08-31,BRONX,63,13.0,2.0,3,1,9,15984.0,5,0.015984,,,77.6,0.0,2012,8,4,Friday,0
2012-08-31,BROOKLYN,155,69.0,0.0,17,10,42,15984.0,5,0.015984,,,77.6,0.0,2012,8,4,Friday,0
2012-08-31,MANHATTAN,158,38.0,0.0,8,13,17,15984.0,5,0.015984,8538.0,1.0,77.6,0.0,2012,8,4,Friday,0
2012-08-31,QUEENS,132,35.0,0.0,4,1,30,15984.0,5,0.015984,1473.0,1.0,77.6,0.0,2012,8,4,Friday,0
2012-08-31,STATEN ISLAND,39,8.0,0.0,1,0,7,15984.0,5,0.015984,5973.0,3.0,77.6,0.0,2012,8,4,Friday,0
2012-09-01,BRONX,51,11.0,0.0,4,3,4,14679.0,4,0.014679,,,78.2,0.0,2012,9,5,Saturday,1
2012-09-01,BROOKLYN,137,47.0,0.0,3,8,36,14679.0,4,0.014679,,,78.2,0.0,2012,9,5,Saturday,1
2012-09-01,MANHATTAN,93,14.0,0.0,3,3,8,14679.0,4,0.014679,8719.0,1.0,78.2,0.0,2012,9,5,Saturday,1
2012-09-01,QUEENS,92,27.0,0.0,5,5,17,14679.0,4,0.014679,1119.0,1.0,78.2,0.0,2012,9,5,Saturday,1
2012-09-01,STATEN ISLAND,21,9.0,0.0,0,1,8,14679.0,4,0.014679,4841.0,2.0,78.2,0.0,2012,9,5,Saturday,1
2012-09-02,BRONX,39,21.0,0.0,4,2,15,13022.0,4,0.013022,,,74.0,2.4,2012,9,6,Sunday,1
2012-09-02,BROOKLYN,115,47.0,0.0,7,3,37,13022.0,4,0.013022,,,74.0,2.4,2012,9,6,Sunday,1
2012-09-02,MANHATTAN,80,23.0,0.0,6,0,17,13022.0,4,0.013022,7631.0,1.0,74.0,2.4,2012,9,6,Sunday,1
2012-09-02,QUEENS,83,27.0,0.0,3,3,21,13022.0,4,0.013022,1269.0,1.0,74.0,2.4,2012,9,6,Sunday,1
2012-09-02,STATEN ISLAND,19,5.0,0.0,0,0,5,13022.0,4,0.013022,4122.0,2.0,74.0,2.4,2012,9,6,Sunday,1
2012-09-03,BRONX,31,6.0,0.0,2,1,3,11699.0,4,0.011699,,,71.4,2.7,2012,9,0,Monday,0
2012-09-03,BROOKLYN,135,56.0,0.0,1,4,51,11699.0,4,0.011699,,,71.4,2.7,2012,9,0,Monday,0
2012-09-03,MANHATTAN,60,14.0,0.0,3,1,10,11699.0,4,0.011699,6716.0,1.0,71.4,2.7,2012,9,0,Monday,0
2012-09-03,QUEENS,59,24.0,0.0,4,2,18,11699.0,4,0.011699,1225.0,1.0,71.4,2.7,2012,9,0,Monday,0
2012-09-03,STATEN ISLAND,12,2.0,0.0,0,0,2,11699.0,4,0.011699,3758.0,2.0,71.4,2.7,2012,9,0,Monday,0
2012-09-04,BRONX,53,9.0,0.0,2,0,7,15149.0,4,0.015149,,,73.9,9.4,2012,9,1,Tuesday,0
2012-09-04,BROOKLYN,139,40.0,0.0,10,7,23,15149.0,4,0.015149,,,73.9,9.4,2012,9,1,Tuesday,0
2012-09-04,MANHATTAN,115,17.0,0.0,8,2,7,15149.0,4,0.015149,8102.0,1.0,73.9,9.4,2012,9,1,Tuesday,0
2012-09-04,QUEENS,113,45.0,0.0,7,1,37,15149.0,4,0.015149,1752.0,1.0,73.9,9.4,2012,9,1,Tuesday,0
2012-09-04,STATEN ISLAND,31,14.0,0.0,4,0,10,15149.0,4,0.015149,5295.0,2.0,73.9,9.4,2012,9,1,Tuesday,0
2012-09-05,BRONX,53,15.0,0.0,7,0,8,10722.0,6,0.010722,,,75.9,13.8,2012,9,2,Wednesday,0
2012-09-05,BROOKLYN,149,41.0,1.0,8,2,31,10722.0,6,0.010722,,,75.9,13.8,2012,9,2,Wednesday,0
2012-09-05,MANHATTAN,132,39.0,0.0,11,6,22,10722.0,6,0.010722,7571.0,1.0,75.9,13.8,2012,9,2,Wednesday,0
2012-09-05,QUEENS,118,31.0,0.0,4,8,19,10722.0,6,0.010722,2194.0,3.0,75.9,13.8,2012,9,2,Wednesday,0
2012-09-05,STATEN ISLAND,21,2.0,0.0,0,0,2,10722.0,6,0.010722,957.0,2.0,75.9,13.8,2012,9,2,Wednesday,0
2012-09-06,BRONX,51,14.0,0.0,1,0,13,21287.0,15,0.021287,,,73.7,0.0,2012,9,3,Thursday,0
2012-09-06,BROOKLYN,129,34.0,0.0,12,4,18,21287.0,15,0.021287,11278.0,5.0,73.7,0.0,2012,9,3,Thursday,0
2012-09-06,MANHATTAN,127,23.0,0.0,9,3,11,21287.0,15,0.021287,8523.0,1.0,73.7,0.0,2012,9,3,Thursday,0
2012-09-06,QUEENS,102,20.0,0.0,5,3,12,21287.0,15,0.021287,1486.0,9.0,73.7,0.0,2012,9,3,Thursday,0
2012-09-06,STATEN ISLAND,27,9.0,0.0,1,0,8,21287.0,15,0.021287,,,73.7,0.0,2012,9,3,Thursday,0
2012-09-07,BRONX,63,21.0,0.0,3,0,18,29677.0,14,0.029677,,,74.8,2.6,2012,9,4,Friday,0
2012-09-07,BROOKLYN,146,56.0,0.0,11,9,36,29677.0,14,0.029677,19253.0,11.0,74.8,2.6,2012,9,4,Friday,0
2012-09-07,MANHATTAN,163,19.0,0.0,6,4,9,29677.0,14,0.029677,3197.0,1.0,74.8,2.6,2012,9,4,Friday,0
2012-09-07,QUEENS,120,43.0,0.0,8,4,31,29677.0,14,0.029677,7227.0,2.0,74.8,2.6,2012,9,4,Friday,0
2012-09-07,STATEN ISLAND,41,7.0,0.0,0,0,7,29677.0,14,0.029677,,,74.8,2.6,2012,9,4,Friday,0
2012-09-08,BRONX,51,15.0,0.0,5,2,8,14318.0,4,0.014318,,,74.1,15.6,2012,9,5,Saturday,1
2012-09-08,BROOKLYN,150,53.0,0.0,5,7,41,14318.0,4,0.014318,14318.0,4.0,74.1,15.6,2012,9,5,Saturday,1
2012-09-08,MANHATTAN,116,26.0,0.0,8,3,15,14318.0,4,0.014318,,,74.1,15.6,2012,9,5,Saturday,1
2012-09-08,QUEENS,114,38.0,0.0,3,5,30,14318.0,4,0.014318,,,74.1,15.6,2012,9,5,Saturday,1
2012-09-08,STATEN ISLAND,30,9.0,0.0,0,1,8,14318.0,4,0.014318,,,74.1,15.6,2012,9,5,Saturday,1
2012-09-09,BRONX,49,15.0,0.0,5,2,8,24833.0,4,0.024833,,,68.4,2.1,2012,9,6,Sunday,1
2012-09-09,BROOKLYN,115,51.0,0.0,13,4,34,24833.0,4,0.024833,24833.0,4.0,68.4,2.1,2012,9,6,Sunday,1
2012-09-09,MANHATTAN,99,21.0,0.0,9,4,8,24833.0,4,0.024833,,,68.4,2.1,2012,9,6,Sunday,1
2012-09-09,QUEENS,75,16.0,0.0,2,2,12,24833.0,4,0.024833,,,68.4,2.1,2012,9,6,Sunday,1
2012-09-09,STATEN ISLAND,21,2.0,0.0,1,0,1,24833.0,4,0.024833,,,68.4,2.1,2012,9,6,Sunday,1
2012-09-10,BRONX,60,25.0,0.0,9,2,14,69979.0,9,0.069979,,,64.9,0.0,2012,9,0,Monday,0
2012-09-10,BROOKLYN,153,55.0,0.0,7,9,39,69979.0,9,0.069979,5305.0,4.0,64.9,0.0,2012,9,0,Monday,0
2012-09-10,MANHATTAN,121,21.0,1.0,10,6,5,69979.0,9,0.069979,64674.0,5.0,64.9,0.0,2012,9,0,Monday,0
2012-09-10,QUEENS,124,31.0,0.0,2,2,27,69979.0,9,0.069979,,,64.9,0.0,2012,9,0,Monday,0
2012-09-10,STATEN ISLAND,38,13.0,0.0,1,0,12,69979.0,9,0.069979,,,64.9,0.0,2012,9,0,Monday,0
2012-09-11,BRONX,58,17.0,0.0,7,3,7,87664.0,4,0.087664,,,62.2,0.0,2012,9,1,Tuesday,0
2012-09-11,BROOKLYN,127,29.0,0.0,8,6,15,87664.0,4,0.087664,,,62.2,0.0,2012,9,1,Tuesday,0
2012-09-11,MANHATTAN,103,21.0,0.0,7,4,10,87664.0,4,0.087664,87664.0,4.0,62.2,0.0,2012,9,1,Tuesday,0
2012-09-11,QUEENS,85,24.0,0.0,5,4,15,87664.0,4,0.087664,,,62.2,0.0,2012,9,1,Tuesday,0
2012-09-11,STATEN ISLAND,16,2.0,0.0,0,0,2,87664.0,4,0.087664,,,62.2,0.0,2012,9,1,Tuesday,0
2012-09-12,BRONX,48,8.0,0.0,2,1,5,75470.0,4,0.07547,,,67.0,0.0,2012,9,2,Wednesday,0
2012-09-12,BROOKLYN,162,58.0,0.0,7,8,43,75470.0,4,0.07547,,,67.0,0.0,2012,9,2,Wednesday,0
2012-09-12,MANHATTAN,137,22.0,0.0,4,6,12,75470.0,4,0.07547,75470.0,4.0,67.0,0.0,2012,9,2,Wednesday,0
2012-09-12,QUEENS,132,27.0,0.0,7,3,17,75470.0,4,0.07547,,,67.0,0.0,2012,9,2,Wednesday,0
2012-09-12,STATEN ISLAND,27,7.0,0.0,1,0,6,75470.0,4,0.07547,,,67.0,0.0,2012,9,2,Wednesday,0
2012-09-13,BRONX,58,21.0,0.0,5,1,15,90303.0,4,0.090303,,,67.6,0.0,2012,9,3,Thursday,0
2012-09-13,BROOKLYN,139,56.0,0.0,12,5,39,90303.0,4,0.090303,,,67.6,0.0,2012,9,3,Thursday,0
2012-09-13,MANHATTAN,135,21.0,0.0,6,7,8,90303.0,4,0.090303,90303.0,4.0,67.6,0.0,2012,9,3,Thursday,0
2012-09-13,QUEENS,133,36.0,0.0,5,7,24,90303.0,4,0.090303,,,67.6,0.0,2012,9,3,Thursday,0
2012-09-13,STATEN ISLAND,28,5.0,0.0,0,0,5,90303.0,4,0.090303,,,67.6,0.0,2012,9,3,Thursday,0
2012-09-14,BRONX,70,23.0,0.0,2,2,19,95878.0,4,0.095878,,,68.3,0.0,2012,9,4,Friday,0
2012-09-14,BROOKLYN,126,44.0,0.0,13,7,24,95878.0,4,0.095878,,,68.3,0.0,2012,9,4,Friday,0
2012-09-14,MANHATTAN,120,14.0,0.0,6,2,6,95878.0,4,0.095878,95878.0,4.0,68.3,0.0,2012,9,4,Friday,0
2012-09-14,QUEENS,134,42.0,0.0,9,6,27,95878.0,4,0.095878,,,68.3,0.0,2012,9,4,Friday,0
2012-09-14,STATEN ISLAND,32,6.0,0.0,0,1,5,95878.0,4,0.095878,,,68.3,0.0,2012,9,4,Friday,0
2012-09-15,BRONX,54,24.0,0.0,5,1,18,93345.0,4,0.093345,,,66.6,0.1,2012,9,5,Saturday,1
2012-09-15,BROOKLYN,110,34.0,1.0,8,6,20,93345.0,4,0.093345,,,66.6,0.1,2012,9,5,Saturday,1
2012-09-15,MANHATTAN,134,22.0,1.0,5,4,13,93345.0,4,0.093345,93345.0,4.0,66.6,0.1,2012,9,5,Saturday,1
2012-09-15,QUEENS,110,34.0,0.0,4,6,24,93345.0,4,0.093345,,,66.6,0.1,2012,9,5,Saturday,1
2012-09-15,STATEN ISLAND,24,6.0,0.0,2,1,3,93345.0,4,0.093345,,,66.6,0.1,2012,9,5,Saturday,1
2012-09-16,BRONX,42,10.0,0.0,0,2,8,75013.0,4,0.075013,,,63.6,0.0,2012,9,6,Sunday,1
2012-09-16,BROOKLYN,96,31.0,0.0,9,2,20,75013.0,4,0.075013,,,63.6,0.0,2012,9,6,Sunday,1
2012-09-16,MANHATTAN,93,22.0,0.0,2,0,20,75013.0,4,0.075013,75013.0,4.0,63.6,0.0,2012,9,6,Sunday,1
2012-09-16,QUEENS,101,32.0,1.0,5,1,26,75013.0,4,0.075013,,,63.6,0.0,2012,9,6,Sunday,1
2012-09-16,STATEN ISLAND,16,4.0,0.0,0,1,3,75013.0,4,0.075013,,,63.6,0.0,2012,9,6,Sunday,1
2012-09-17,BRONX,41,12.0,0.0,3,1,8,71969.0,4,0.071969,,,65.6,0.0,2012,9,0,Monday,0
2012-09-17,BROOKLYN,87,22.0,1.0,7,5,10,71969.0,4,0.071969,,,65.6,0.0,2012,9,0,Monday,0
2012-09-17,MANHATTAN,115,26.0,1.0,8,4,14,71969.0,4,0.071969,71969.0,4.0,65.6,0.0,2012,9,0,Monday,0
2012-09-17,QUEENS,79,12.0,0.0,5,1,6,71969.0,4,0.071969,,,65.6,0.0,2012,9,0,Monday,0
2012-09-17,STATEN ISLAND,24,6.0,0.0,1,0,5,71969.0,4,0.071969,,,65.6,0.0,2012,9,0,Monday,0
2012-09-18,BRONX,66,18.0,0.0,9,1,8,76743.0,4,0.076743,,,69.8,32.6,2012,9,1,Tuesday,0
2012-09-18,BROOKLYN,124,50.0,1.0,15,5,30,76743.0,4,0.076743,,,69.8,32.6,2012,9,1,Tuesday,0
2012-09-18,MANHATTAN,126,32.0,0.0,15,2,15,76743.0,4,0.076743,76743.0,4.0,69.8,32.6,2012,9,1,Tuesday,0
2012-09-18,QUEENS,94,18.0,0.0,5,0,13,76743.0,4,0.076743,,,69.8,32.6,2012,9,1,Tuesday,0
2012-09-18,STATEN ISLAND,30,11.0,0.0,1,1,9,76743.0,4,0.076743,,,69.8,32.6,2012,9,1,Tuesday,0
2012-09-19,BRONX,61,19.0,0.0,6,2,11,80633.0,4,0.080633,,,63.8,10.2,2012,9,2,Wednesday,0
